station_id,station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,route_count,service_count,service_density,route_diversity_band,time_from_london,time_band,accessibility_score,difficulty_score,route_groups,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,canonical_time_to_london,time_group,is_high_speed,distance_band
SCR144,Elgin,ELG,Scotrail,,,57.64299,-3.31163,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR144,,,False,regional
SCR145,Eskbank,EKB,Scotrail,,,55.88956,-3.07845,,,,,,,,,,,,,,,,1,,,single,,,,,['Borders Railway'],Borders Railway,False,False,single,True,False,False,SCR145,,,False,regional
SCR146,Exhibition Centre,EXG,Scotrail,,,55.860619,-4.283207,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,multiple,False,True,False,SCR146,,,False,regional
SCR147,Fairlie,FRL,Scotrail,,,55.752514,-4.853834,,,,,,,,,,,,,,,,1,,,single,,,,,['Largs Branch'],Largs Branch,False,False,single,True,False,True,SCR147,,,False,regional
SCR148,Falkirk Grahamston,FKG,Scotrail,,,56.002735,-3.786359,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR148,,,False,regional
SCR149,Falkirk High,FKK,Scotrail,,,55.991863,-3.792276,,,,,,,,,,,,,,,,1,,,single,,,,,['Edinburgh–Glasgow Main Line'],Edinburgh–Glasgow Main Line,False,False,multiple,False,True,False,SCR149,,,False,regional
SCR150,Falls of Cruachan,FOC,Scotrail,,,56.386242,-5.114992,,,,,,,,,,,,,,,,1,,,single,,,,,['Oban Branch'],Oban Branch,False,False,multiple,True,False,False,SCR150,,,False,regional
SCR151,Fauldhouse,FLD,Scotrail,,,55.822163,-3.719006,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR151,,,False,regional
SCR152,Fearn,FRN,Scotrail,,,57.777828,-3.994245,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR152,,,False,regional
SCR153,Forres,FOR,Scotrail,,,57.609661,-3.62847,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR153,,,False,regional
SCR154,Forsinard,FRS,Scotrail,,,58.356998,-3.896903,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR154,,,False,regional
SCR155,Fort Matilda,FTM,Scotrail,,,55.958809,-4.7953,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR155,,,False,regional
SCR156,Fort William,FTW,Scotrail,,,56.820625,-5.106721,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,multiple,False,True,True,SCR156,,,False,regional
SCR157,Galashiels,GAL,Scotrail,,,55.610426,-2.809693,,,,,,,,,,,,,,,,1,,,single,,,,,['Borders Railway'],Borders Railway,False,False,single,True,False,False,SCR157,,,False,regional
SCR158,Garelochhead,GCH,Scotrail,,,56.079449,-4.826544,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR158,,,False,regional
SCR159,Garrowhill,GAR,Scotrail,,,55.855286,-4.129497,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR159,,,False,regional
SCR160,Garscadden,GRS,Scotrail,,,55.88784,-4.364757,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR160,,,False,regional
SCR161,Gartcosh,GRH,Scotrail,,,55.885,-4.078,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR161,,,False,regional
SCR162,Garve,GVE,Scotrail,,,57.613129,-4.688429,,,,,,,,,,,,,,,,1,,,single,,,,,['Kyle Line'],Kyle Line,False,False,single,True,False,True,SCR162,,,False,regional
SCR163,Georgemas Junction,GGJ,Scotrail,,,58.513721,-3.45212,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,multiple,True,False,True,SCR163,,,False,regional
SCR164,Giffnock,GFN,Scotrail,,,55.804688,-4.294289,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR164,,,False,regional
SCR165,Gilshochill,GSC,Scotrail,,,55.897295,-4.28201,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR165,,,False,regional
SCR166,Girvan,GIR,Scotrail,,,55.246517,-4.848927,,,,,,,,,,,,,,,,1,,,single,,,,,['Stranraer Line'],Stranraer Line,False,False,single,False,True,False,SCR166,,,False,regional
SCR167,Glasgow Central,GLC,Scotrail,,,55.860157,-4.259208,,,,,,,,,,,,,,,,9,,,many,,,,,"['Shotts Line', 'Carstairs Corridor', 'Ayrshire Coast', 'Inverclyde Line', 'Cathcart Circle', 'Cathcart Circle', 'Neilston Line', 'East Kilbride Line', 'Argyle Line']",Shotts Line,False,False,multiple,True,False,True,SCR167,,,False,regional
SCR168,Glasgow Queen Street,GLQ,Scotrail,,,55.863003,-4.251385,,,,,,,,,,,,,,,,2,,,few,,,,,"['Edinburgh–Glasgow Main Line', 'West Highland Line']",Edinburgh–Glasgow Main Line,False,False,multiple,False,True,True,SCR168,,,False,regional
SCR169,Gleneagles,GLE,Scotrail,,,56.274902,-3.7312,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR169,,,False,regional
SCR170,Glenfinnan,GLF,Scotrail,,,56.872753,-5.449219,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR170,,,False,regional
SCR171,Glengarnock,GLG,Scotrail,,,55.738579,-4.674364,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR171,,,False,regional
SCR172,Glenrothes with Thornton,GLT,Scotrail,,,56.162224,-3.143189,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR172,,,False,regional
SCR173,Golf Street,GOF,Scotrail,,,56.497852,-2.719541,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR173,,,False,regional
SCR174,Golspie,GOL,Scotrail,,,57.971092,-3.98806,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR174,,,False,regional
SCR175,Gorebridge,GBG,Scotrail,,,55.836732,-3.046099,,,,,,,,,,,,,,,,1,,,single,,,,,['Borders Railway'],Borders Railway,False,False,single,True,False,False,SCR175,,,False,regional
SCR176,Gourock,GRK,Scotrail,,,55.962788,-4.818021,,,,,,,,,,,,,,,,1,,,single,,,,,['Inverclyde Line'],Inverclyde Line,False,False,single,False,True,True,SCR176,,,False,regional
SCR177,Greenfaulds,GRL,Scotrail,,,55.932064,-3.999232,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR177,,,False,regional
SCR178,Greenock Central,GKC,Scotrail,,,55.945385,-4.752692,,,,,,,,,,,,,,,,1,,,single,,,,,['Inverclyde Line'],Inverclyde Line,False,False,multiple,False,True,True,SCR178,,,False,regional
SCR179,Greenock West,GKW,Scotrail,,,55.94772,-4.768866,,,,,,,,,,,,,,,,1,,,single,,,,,['Inverclyde Line'],Inverclyde Line,False,False,multiple,False,True,True,SCR179,,,False,regional
SCR180,Gretna Green,GEA,Scotrail,,,55.001934,-3.064608,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR180,,,False,regional
SCR181,Hairmyres,HMY,Scotrail,,,55.762012,-4.220047,,,,,,,,,,,,,,,,1,,,single,,,,,['East Kilbride Line'],East Kilbride Line,False,False,single,False,True,False,SCR181,,,False,regional
SCR182,Hamilton Central,HNC,Scotrail,,,55.773239,-4.038928,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,multiple,False,True,False,SCR182,,,False,regional
SCR183,Hamilton West,HNW,Scotrail,,,55.779232,-4.056781,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR183,,,False,regional
SCR184,Hartwood,HTW,Scotrail,,,55.810532,-3.839792,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR184,,,False,regional
SCR185,Hawkhead,HKH,Scotrail,,,55.843136,-4.398792,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR185,,,False,regional
SCR186,Haymarket,HYM,Scotrail,,,55.945854,-3.218458,,,,,,,,,,,,,,,,4,,,many,,,,,"['Edinburgh–Glasgow Main Line', 'Carstairs Corridor', 'Aberdeen Line', 'Fife Circle']",Edinburgh–Glasgow Main Line,False,False,single,False,True,False,SCR186,,,False,regional
SCR187,Helensburgh Central,HLC,Scotrail,,,56.004261,-4.732803,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR187,,,False,regional
SCR188,Helensburgh Upper,HLU,Scotrail,,,56.013268,-4.73184,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,multiple,False,True,True,SCR188,,,False,regional
SCR189,Helmsdale,HMS,Scotrail,,,58.117737,-3.660068,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR189,,,False,regional
SCR190,High Street,HST,Scotrail,,,55.858719,-4.239953,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR190,,,False,regional
SCR191,Hillfoot,HLF,Scotrail,,,55.920143,-4.32032,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,single,False,True,False,SCR191,,,False,regional
SCR192,Hillington East,HLE,Scotrail,,,55.854778,-4.354768,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR192,,,False,regional
SCR193,Hillington West,HLW,Scotrail,,,55.85537,-4.370778,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR193,,,False,regional
SCR194,Holytown,HLY,Scotrail,,,55.812943,-3.973967,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR194,,,False,regional
SCR195,Howwood,HOZ,Scotrail,,,55.811,-4.56,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR195,,,False,regional
SCR196,Huntly,HNT,Scotrail,,,57.444401,-2.776354,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR196,,,False,regional
SCR197,Hyndland,HYN,Scotrail,,,55.879803,-4.314715,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR197,,,False,regional
SCR198,Insch,INS,Scotrail,,,57.33749,-2.616279,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR198,,,False,regional
SCR199,Invergordon,IGD,Scotrail,,,57.688587,-4.175563,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR199,,,False,regional
SCR200,Invergowrie,ING,Scotrail,,,56.456795,-3.057897,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR200,,,False,regional
SCR201,Inverkeithing,INK,Scotrail,,,56.034725,-3.39621,,,,,,,,,,,,,,,,1,,,single,,,,,['Fife Circle'],Fife Circle,False,False,single,False,True,False,SCR201,,,False,regional
SCR202,Inverkip,INP,Scotrail,,,55.905781,-4.873089,,,,,,,,,,,,,,,,1,,,single,,,,,['Wemyss Bay Branch'],Wemyss Bay Branch,False,False,single,False,True,False,SCR202,,,False,regional
SCR203,Inverness,INV,Scotrail,,,57.480194,-4.223199,,,,,,,,,,,,,,,,3,,,few,,,,,"['Highland Main Line', 'Kyle Line', 'Far North Line']",Highland Main Line,False,False,single,True,False,True,SCR203,,,False,regional
SCR204,Inverness Airport,IVA,Scotrail,,,57.5335,-4.0552,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR204,,,False,regional
SCR205,Invershin,INH,Scotrail,,,57.925362,-4.399288,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR205,,,False,regional
SCR206,Inverurie,INR,Scotrail,,,57.286343,-2.373224,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR206,,,False,regional
SCR207,Irvine,IRV,Scotrail,,,55.610916,-4.675196,,,,,,,,,,,,,,,,1,,,single,,,,,['Ayrshire Coast'],Ayrshire Coast,False,False,single,False,True,True,SCR207,,,False,regional
SCR208,Johnstone,JHN,Scotrail,,,55.834759,-4.50369,,,,,,,,,,,,,,,,1,,,single,,,,,['Ayrshire Coast'],Ayrshire Coast,False,False,single,False,True,True,SCR208,,,False,regional
SCR209,Jordanhill,JOR,Scotrail,,,55.882282,-4.326053,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR209,,,False,regional
SCR210,Keith,KEH,Scotrail,,,57.550976,-2.954062,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR210,,,False,regional
SCR211,Kelvindale,KVD,Scotrail,,,55.8933,-4.3106,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR211,,,False,regional
SCR212,Kennishead,KNS,Scotrail,,,55.813099,-4.325119,,,,,,,,,,,,,,,,1,,,single,,,,,['Neilston Line'],Neilston Line,False,False,single,True,False,False,SCR212,,,False,regional
SCR213,Kildonan,KIL,Scotrail,,,58.171432,-3.869993,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR213,,,False,regional
SCR214,Kilmarnock,KMK,Scotrail,,,55.612835,-4.499048,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR214,,,False,regional
SCR215,Kilmaurs,KLM,Scotrail,,,55.636425,-4.532331,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR215,,,False,regional
SCR216,Kilpatrick,KPT,Scotrail,,,55.924755,-4.453454,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR216,,,False,regional
SCR217,Kilwinning,KWN,Scotrail,,,55.655994,-4.710071,,,,,,,,,,,,,,,,3,,,few,,,,,"['Ayrshire Coast', 'Largs Branch', 'Ardrossan Branch']",Ayrshire Coast,False,False,single,True,False,True,SCR217,,,False,regional
SCR218,Kinbrace,KBC,Scotrail,,,58.258408,-3.941063,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR218,,,False,regional
SCR219,Kinghorn,KGH,Scotrail,,,56.069389,-3.174161,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR219,,,False,regional
SCR220,Kings Park,KGP,Scotrail,,,55.819935,-4.247294,,,,,,,,,,,,,,,,1,,,single,,,,,['East Kilbride Line'],East Kilbride Line,False,False,multiple,False,True,False,SCR220,,,False,regional
SCR221,Kingsknowe,KGE,Scotrail,,,55.919323,-3.265634,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR221,,,False,regional
SCR222,Kingussie,KIN,Scotrail,,,57.07785,-4.052227,,,,,,,,,,,,,,,,1,,,single,,,,,['Highland Main Line'],Highland Main Line,False,False,single,False,True,False,SCR222,,,False,regional
SCR223,Kintore,KTR,Scotrail,,,57.243611,-2.350278,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR223,,,False,regional
SCR224,Kirkcaldy,KDY,Scotrail,,,56.112579,-3.167445,,,,,,,,,,,,,,,,1,,,single,,,,,['Fife Circle'],Fife Circle,False,False,single,False,True,False,SCR224,,,False,regional
SCR225,Kirkconnel,KRK,Scotrail,,,55.38834,-3.998533,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR225,,,False,regional
SCR226,Kirkhill,KKH,Scotrail,,,55.814156,-4.168751,,,,,,,,,,,,,,,,1,,,single,,,,,['East Kilbride Line'],East Kilbride Line,False,False,single,False,True,False,SCR226,,,False,regional
SCR227,Kirknewton,KKN,Scotrail,,,55.888744,-3.432526,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR227,,,False,regional
SCR228,Kirkwood,KWD,Scotrail,,,55.85577,-4.048037,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR228,,,False,regional
SCR229,Kyle of Lochalsh,KYL,Scotrail,,,57.280567,-5.713067,,,,,,,,,,,,,,,,1,,,single,,,,,['Kyle Line'],Kyle Line,False,False,multiple,True,False,True,SCR229,,,False,regional
SCR230,Ladybank,LDY,Scotrail,,,56.273834,-3.122284,,,,,,,,,,,,,,,,1,,,single,,,,,['Fife Circle'],Fife Circle,False,False,single,False,True,False,SCR230,,,False,regional
SCR231,Lairg,LRG,Scotrail,,,58.001701,-4.401,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR231,,,False,regional
SCR232,Lanark,LNK,Scotrail,,,55.673119,-3.772901,,,,,,,,,,,,,,,,1,,,single,,,,,['Lanark Line'],Lanark Line,False,False,single,True,False,False,SCR232,,,False,regional
SCR233,Langbank,LGB,Scotrail,,,55.924725,-4.586326,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR233,,,False,regional
SCR234,Langside,LGS,Scotrail,,,55.821175,-4.277696,,,,,,,,,,,,,,,,1,,,single,,,,,['Cathcart Circle'],Cathcart Circle,False,False,single,False,True,False,SCR234,,,False,regional
SCR235,Larbert,LBT,Scotrail,,,56.022751,-3.830604,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR235,,,False,regional
SCR236,Largs,LAR,Scotrail,,,55.792637,-4.867942,,,,,,,,,,,,,,,,1,,,single,,,,,['Largs Branch'],Largs Branch,False,False,single,True,False,True,SCR236,,,False,regional
SCR237,Larkhall,LRH,Scotrail,,,55.739258,-3.974445,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR237,,,False,regional
SCR238,Laurencekirk,LAU,Scotrail,,,56.835945,-2.466345,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR238,,,False,regional
SCR239,Lenzie,LNZ,Scotrail,,,55.921364,-4.153932,,,,,,,,,,,,,,,,1,,,single,,,,,['Edinburgh–Glasgow Main Line'],Edinburgh–Glasgow Main Line,False,False,single,False,True,False,SCR239,,,False,regional
SCR240,Leuchars,LEU,Scotrail,,,56.375427,-2.893734,,,,,,,,,,,,,,,,2,,,few,,,,,"['Aberdeen Line', 'Fife Circle']",Aberdeen Line,False,False,single,False,True,False,SCR240,,,False,regional
SCR241,Leven,LEV,Scotrail,,,56.1923,-3.002,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR241,,,False,regional
SCR242,Linlithgow,LIN,Scotrail,,,55.975689,-3.596,,,,,,,,,,,,,,,,1,,,single,,,,,['Edinburgh–Glasgow Main Line'],Edinburgh–Glasgow Main Line,False,False,single,False,True,False,SCR242,,,False,regional
SCR243,Livingston North,LSN,Scotrail,,,55.901736,-3.543357,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR243,,,False,regional
SCR244,Livingston South,LVG,Scotrail,,,55.871712,-3.503823,,,,,,,,,,,,,,,,1,,,single,,,,,['Shotts Line'],Shotts Line,False,False,multiple,False,True,False,SCR244,,,False,regional
SCR245,Loch Awe,LHA,Scotrail,,,56.402481,-5.040117,,,,,,,,,,,,,,,,1,,,single,,,,,['Oban Branch'],Oban Branch,False,False,multiple,True,False,False,SCR245,,,False,regional
SCR246,Loch Eil Outward Bound,LHE,Scotrail,,,56.855343,-5.191638,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,multiple,False,True,True,SCR246,,,False,regional
SCR247,Lochailort,LCL,Scotrail,,,56.881035,-5.663456,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR247,,,False,regional
SCR248,Locheilside,LCS,Scotrail,,,56.855473,-5.290086,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR248,,,False,regional
SCR249,Lochgelly,LCG,Scotrail,,,56.13538,-3.312958,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR249,,,False,regional
SCR250,Lochluichart,LCC,Scotrail,,,57.621277,-4.809628,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR250,,,False,regional
SCR251,Lochwinnoch,LHW,Scotrail,,,55.786549,-4.617038,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR251,,,False,regional
SCR252,Lockerbie,LOC,Scotrail,,,55.123085,-3.353242,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR252,,,False,regional
SCR253,Longniddry,LND,Scotrail,,,55.976524,-2.889308,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR253,,,False,regional
SCR254,Mallaig,MLG,Scotrail,,,57.005497,-5.8306,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR254,,,False,regional
SCR255,Markinch,MNC,Scotrail,,,56.200069,-3.131414,,,,,,,,,,,,,,,,1,,,single,,,,,['Fife Circle'],Fife Circle,False,False,single,False,True,False,SCR255,,,False,regional
SCR256,Maryhill,MYH,Scotrail,,,55.898026,-4.301396,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR256,,,False,regional
SCR257,Maxwell Park,MAX,Scotrail,,,55.837124,-4.289813,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR257,,,False,regional
SCR258,Maybole,MAY,Scotrail,,,55.354485,-4.686269,,,,,,,,,,,,,,,,1,,,single,,,,,['Stranraer Line'],Stranraer Line,False,False,single,False,True,False,SCR258,,,False,regional
SCR259,Merryton,MEY,Scotrail,,,55.749013,-3.978667,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR259,,,False,regional
SCR260,Milliken Park,MIN,Scotrail,,,55.825157,-4.533405,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR260,,,False,regional
SCR261,Milngavie,MLN,Scotrail,,,55.94091,-4.315152,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,single,False,True,False,SCR261,,,False,regional
SCR262,Monifieth,MON,Scotrail,,,56.480167,-2.818249,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR262,,,False,regional
SCR263,Montrose,MTS,Scotrail,,,56.71286,-2.47207,,,,,,,,,,,,,,,,1,,,single,,,,,['Aberdeen Line'],Aberdeen Line,False,False,single,False,True,False,SCR263,,,False,regional
SCR264,Morar,MRR,Scotrail,,,56.969788,-5.821991,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR264,,,False,regional
SCR265,Mosspark,MPK,Scotrail,,,55.838947,-4.336232,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR265,,,False,regional
SCR266,Motherwell,MTH,Scotrail,,,55.791927,-3.995234,,,,,,,,,,,,,,,,3,,,few,,,,,"['Carstairs Corridor', 'Argyle Line', 'Lanark Line']",Carstairs Corridor,False,False,single,True,False,False,SCR266,,,False,regional
SCR267,Mount Florida,MFL,Scotrail,,,55.826859,-4.262067,,,,,,,,,,,,,,,,2,,,few,,,,,"['Cathcart Circle', 'East Kilbride Line']",Cathcart Circle,False,False,multiple,False,True,False,SCR267,,,False,regional
SCR268,Mount Vernon,MTV,Scotrail,,,55.839882,-4.136638,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR268,,,False,regional
SCR269,Muir of Ord,MOO,Scotrail,,,57.518017,-4.460981,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR269,,,False,regional
SCR270,Muirend,MUI,Scotrail,,,55.810459,-4.273888,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR270,,,False,regional
SCR271,Musselburgh,MUB,Scotrail,,,55.930225,-3.062719,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR271,,,False,regional
SCR272,Nairn,NRN,Scotrail,,,57.580227,-3.873024,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR272,,,False,regional
SCR273,Neilston,NEI,Scotrail,,,55.782364,-4.426945,,,,,,,,,,,,,,,,1,,,single,,,,,['Neilston Line'],Neilston Line,False,False,single,True,False,False,SCR273,,,False,regional
SCR274,New Cumnock,NCK,Scotrail,,,55.402271,-4.182457,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR274,,,False,regional
SCR275,Newcraighall,NEW,Scotrail,,,55.932619,-3.091582,,,,,,,,,,,,,,,,1,,,single,,,,,['Borders Railway'],Borders Railway,False,False,single,True,False,False,SCR275,,,False,regional
SCR276,Newton,NTN,Scotrail,,,55.819256,-4.133907,,,,,,,,,,,,,,,,2,,,few,,,,,"['East Kilbride Line', 'Argyle Line']",East Kilbride Line,False,False,single,False,True,False,SCR276,,,False,regional
SCR277,Newton-On-Ayr,NOA,Scotrail,,,55.473541,-4.62632,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR277,,,False,regional
SCR278,Newtongrange,NEG,Scotrail,,,55.865652,-3.066151,,,,,,,,,,,,,,,,1,,,single,,,,,['Borders Railway'],Borders Railway,False,False,single,True,False,False,SCR278,,,False,regional
SCR279,Newtonmore,NWR,Scotrail,,,57.059673,-4.118831,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR279,,,False,regional
SCR280,Nitshill,NIT,Scotrail,,,55.811531,-4.360126,,,,,,,,,,,,,,,,1,,,single,,,,,['Neilston Line'],Neilston Line,False,False,single,True,False,False,SCR280,,,False,regional
SCR281,North Berwick,NBW,Scotrail,,,56.057545,-2.728989,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR281,,,False,regional
SCR282,North Queensferry,NQU,Scotrail,,,56.013168,-3.395426,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR282,,,False,regional
SCR283,Oban,OBN,Scotrail,,,56.411758,-5.473841,,,,,,,,,,,,,,,,1,,,single,,,,,['Oban Branch'],Oban Branch,False,False,single,True,False,False,SCR283,,,False,regional
SCR284,Paisley Canal,PCN,Scotrail,,,55.840878,-4.422606,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR284,,,False,regional
SCR285,Paisley Gilmour Street,PYG,Scotrail,,,55.848026,-4.424646,,,,,,,,,,,,,,,,2,,,few,,,,,"['Ayrshire Coast', 'Inverclyde Line']",Ayrshire Coast,False,False,multiple,False,True,True,SCR285,,,False,regional
